Id_Inventaris	Permendagri_90	Nama_Barang_Permendagri_90	No_Kode_Barang	Nama_Sesuai Kode	Nama_Simbada / Deskripsi_Barang	No_Kode_Register	Luas_Tanah	Thn_Pengadaan	Letak	Hak_Tanah	Tgl_Sertifikat	No_Sertifikat	Penggunaan	Asal_Usul	Harga_Barang	Keterangan	Kode_SKPD	Nama_SKPD	Kode_Lokasi	Nama_Lokasi
7443994	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Tanah Gedung Pertemuan, Lapangan Olahraga dan TK Mardi Putro	00021	538	2006	Kel. Sorosutan	Hak Pakai	2006-01-01	P.00056	Lapangan Olahraga dan TK Mardi Putro	Lain-Lain	176464000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7443971	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Tanah Balai Serbaguna Gendeng	00025	90	2006	Kel. Baciro	Hak Pakai	2006-01-01	P.00029	Balai Serbaguna Gendeng	Lain-Lain	28980000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7443982	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Tanah Balai Serbaguna Mertolulutan	00024	177	2006	Kel. Ngampilan	Hak Pakai	2006-01-01	P.00006	Balai Serbaguna Mertolulutan	Lain-Lain	68322000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7443957	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Tanah Balai Serbaguna Penumping	00026	479	2006	Kel. Gowongan	Hak Pakai	2006-01-01	P.00016	Balai Serbaguna Penumping	Lain-Lain	282131000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7444000	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Tanah Gedung Pertemuan Kampung Gambiran	00019	215	2006	Kel. Pandeyan	Hak Pakai	2006-01-01	P.00049	Gedung Pertemuan Kampung Gambiran	Lain-Lain	147920000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7444061	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Tanah Balai Semaki Gede	00023	216	2006	Kel. Semaki	Hak Pakai	2006-01-01	P.00108	Balai Semaki Gede	Lain-Lain	83376000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7443921	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Tanah Balai RW Warungboto	00027	427	2006	Kel. Warungboto	Hak Pakai	2006-01-01	P.00045/Wbt	Balai RW Warungboto	Lain-Lain	116998000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7448603	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Tanah Gedung serba Guna Purbayan	00015	215	2005	Kel. Purbayan	Hak Pakai	2005-01-01	P.00007/Pby	Gedung serba Guna Purbayan	Lain-Lain	40420000	SK.No. 38-530.3-34.5-2005	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7448602	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Tanah Balai Panca RW Gedongkuning	00018	216	2005	Kel. Rejoinangun	Hak Pakai	2005-01-01	P.00022/Rjw	Balai Panca RW Gedongkuning	Lain-Lain	68040000	SK.No. 37-530.3-34.5-2005	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7448598	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Tanah Balai RT 45 Pandeyan	00013	79	2005	Kel. Pandeyan	Hak Pakai	2005-01-01	P.00039/Pdy	Balai RT 45 Pandeyan	Lain-Lain	24885000	SK.No.14-530.3-34.5-2005	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7448608	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Tanah Gedung Serba Guna Bener	00016	108	2005	Kel. Bener	Hak Pakai	2005-01-01	P.00051/Bnr	Gedung Serba Guna Bener	Lain-Lain	47088000	SK. No. 20-530.3-34.5-2005	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7448607	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Tanah gedung Serba Guna Bener	00017	137	2005	Kel. Bener	Hak Pakai	2005-01-01	P.00051/Bnr	Gedung serba Guna Bener	Lain-Lain	59732000	SK. No. 22-530.3-34.5-2005	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7448606	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Tanah LPMK Karangwaru	00014	185	2005	Kel. Karangwaru	Hak Pakai	2005-01-01	P.00040/Krw	LPMK Karangwaru	Lain-Lain	91390000	SK.No. 21-530.3-34.5-2005	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7448587	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Tanah Balai Serba Guna Kel. Wirobrajan	00012	122	2004	Kel. Wirobrajan	Hak Pakai	2004-01-01	P.00008/Wrb	Balai Serba Guna Kel. Wirobrajan	Lain-Lain	38430000	SK.No.140-530.3-34.5-2004	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7448595	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Tanah Balai RT 30 Pemukti	00011	122	2004	Kel. Giwangan	Hak Pakai	2004-01-01	P.00088/Gwn	Balai RT 30 Pemukti	Lain-Lain	44164000	SK.No.105-530.3-34.5-2004	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7443981	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Tanah Balai RK Tahunan	00009	440	2003	Balai RK Tahunan	Hak Pakai	2003-01-01	P.00010/Thn	Balai RK Tahunan dan TK	Lain-Lain	156200000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7445942	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Tanah Gedung Serba Guna Kel. Purwokinanti	00010	340	2003	Kel. Purwokinanti Yk	Hak Kekancingan	2003-01-01	22/HT/KPK/2003	Gedung Serbaguna Kel. Purwokinanti	Lain-Lain	0	Tanah Kraton	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7443956	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Tanah Gedung Serbaguna Kel Tahunan	00008	91	2002	Gedung Serbaguna Kelurahan Tahunan	Hak Pakai	2002-01-01	P.00008/Thn	Gedung Serbaguna	Lain-Lain	26845000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7443927	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Tanah Balai Pertemuanan Masyarakat dan TK Kuncup Mekar	00038	346	2001	Kelurahan Wirobrajan	Hak Pakai	2008-01-01	SK No. 179-530.3-34.5-2008	Balai pertemuan K Kuncup Mekar	Lain-Lain	115910000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7446103	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Kop saptotunggal/RW 03	00006	675	1997	Kel Pandean Yk	Hak Pakai	1997-01-01	P.29/Pdy	Balai RW/Koperasi	Lain-Lain	481950000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7444022	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Balai RT Warungboto	00007	60	1997	Kel Warungboto	Hak Pakai	1997-01-01	P.31/Wrb	Balai RT Warungboto	Lain-Lain	13320000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7444112	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Balai RW Prenggan	00005	253	1997	Kel Prenggan	Hak Pakai	1997-01-01	P.61/Prg	Balai RW Prenggan	Lain-Lain	77924000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7444144	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Balai RW Prenggan	00004	223	1994	Kel Prenggan	Hak Pakai	1994-01-01	P.56/Prg	Balai RW Prenggan	Lain-Lain	63332000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7444216	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Gedung Kegiatan Prenggan	00003	214	1992	Kel Prenggan	Hak Pakai	1992-01-01	P.55/Prg	Gedung Kegiatan	Lain-Lain	57566000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7446313	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Gedung PPP	00001	441	1990	Muja-muju, Umbulharjo Kota Yk	Hak Pakai	1990-03-10	P.20/Mjm	Gedung PPP	Lain-Lain	226233000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7446306	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.10	Tanah Bangunan Balai Sidang/Pertemuan	Gedung PDI	00002	441	1990	Muja-muju, Umbulharjo, Kota Yk	Hak Pakai	1990-02-05	P.14/Mjm	Gedung PDI	Lain-Lain	226233000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7446692	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.12	Tanah Bangunan Puskesmas/Posyandu	Pustu Mendungan	00023	230	2008	Kel Giwangan	Hak Pakai	2008-01-01	P.98	Pustu	Lain-Lain	123510000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7446549	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.12	Tanah Bangunan Puskesmas/Posyandu	Tanah Puskesmas Pakel Baru	00021	237	2007	Kel. Sorosutan	Hak Kekancingan	2007-01-01	157/HT/KPK/2007	Puskesmas Pakel Baru	Lain-Lain	0	Tanah Kraton	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7444290	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.12	Tanah Bangunan Puskesmas/Posyandu	Tanah Puskesmas Pembantu Dukuh	00022	461	2007	Kel. Gedongkiwo	Hak Pakai	2007-01-01	P.00011	Pustu Dukuh	Lain-Lain	177946000	SK No. 127-530.3-34.5-2007	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7446546	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.12	Tanah Bangunan Puskesmas/Posyandu	Tanah Puskesmas Gondokusuman II	00020	419	2007	Kel. Terban	Hak Kekancingan	2007-01-01	156/HT/KPK/2007	Puskesmas Gondokusuman II	Lain-Lain	0	Tanah Kraton	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7446535	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.12	Tanah Bangunan Puskesmas/Posyandu	Tanah Puskesmas Nitikan	00019	941	2007	Kel. Sorosutan	Hak Kekancingan	2007-01-01	155/HT/KPK/2007	Puskesmas Nitikan	Lain-Lain	0	Tanah Kraton	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7446503	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.12	Tanah Bangunan Puskesmas/Posyandu	Tanah Puskesmas Danurejan	00018	1083	2006	Jl. Krasak Kel. Bausasran	Hak Kekancingan	2006-01-01	053/HT/KPK/2006	Puskesmas Danurejan	Lain-Lain	0	Tanah Kraton	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7443951	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.12	Tanah Bangunan Puskesmas/Posyandu	Tanah Pusk. Pembt. Badran	00017	211	2003	Jl. Tentara Rakyat Mataram No. 11 Yk.	Hak Kekancingan	2003-01-01	47/HT/KPK/2003	Pusk. Pembt. Badran	Lain-Lain	0	Tanah kraton	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7443903	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.12	Tanah Bangunan Puskesmas/Posyandu	Tanah Pusk. Kraton	00015	590	2003	Musikanan Kec. Kraton	Hak Kekancingan	2003-01-01	41/HT/KPK/2003	Pusk. Kraton	Lain-Lain	0	Tanah Kraton	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7445775	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.12	Tanah Bangunan Puskesmas/Posyandu	Tanah Puskesmas Mergangsan	00011	3775	2003	Jl. Kol. Sugiono 98 Yk	Hak Kekancingan	2003-01-01	50/HT/KPK/2003	Puskesmas Mergangsan	Lain-Lain	0	Tanah Kraton	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7444024	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.12	Tanah Bangunan Puskesmas/Posyandu	Tanah Puskemas Pakualaman	00012	225	2003	Puskesmas Pakualaman	Hak Pakai	2003-01-01	P.00005/Pwk	Puskesmas Pakualaman	Lain-Lain	108675000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7443928	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.12	Tanah Bangunan Puskesmas/Posyandu	Tanah Pusk. Gedongtengen	00014	1090	2003	Jl. Pringgokusuman 30 Yk	Hak Kekancingan	2003-01-01	45/HT/KPK/2003	Pusk. Gedongtengen	Lain-Lain	0	Tanah kraton	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7443946	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.12	Tanah Bangunan Puskesmas/Posyandu	Tanah Pusk. Pemb. Joyonegaran	00016	103	2003	Joyonegaran Yk.	Hak Kekancingan	2003-01-01	51/HT/KPK/2003	Pusk. Pemb. Joyonegaran	Lain-Lain	0	Tanah kraton	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7444018	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.12	Tanah Bangunan Puskesmas/Posyandu	Tanah Pusk Pembantu & Kantor RK Mendungan	00010	346	2003	Puskesman Pembantu Mendungan	Hak Pakai	2003-01-01	P.00081/Gwn	Puskesmas Pembantu & Balai RK Mendungan	Lain-Lain	88922000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7443934	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.12	Tanah Bangunan Puskesmas/Posyandu	Tanah Pusk. Ngampilan	00013	347	2003	Serangan NG II/125 Yk	Hak Kekancingan	2003-01-01	43/HT/KPK/2003	Pusk. Ngampilan	Lain-Lain	0	Tanah kraton	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7446453	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.12	Tanah Bangunan Puskesmas/Posyandu	Puskesmas Danurejan I	00009	597	2002	Bausasran, Danurejan Kota Yk	Hak Pakai	2002-10-18	P.00008/Bsn	Puskesmas Danurejan I	Lain-Lain	743862000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7444616	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.12	Tanah Bangunan Puskesmas/Posyandu	PusTu Bener	00007	139	1997	Kel Bener	Hak Pakai	1997-01-01	P.36/Bnr	Pustu Bener	Lain-Lain	26410000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7444567	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.12	Tanah Bangunan Puskesmas/Posyandu	Pus Pembantu Tegalrejo	00006	204	1997	Jl. Tompeyan Yk	Hak Pakai	1997-01-01	P.74/Bnr	Pustu Tegalrejo 	Lain-Lain	97716000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7444746	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.12	Tanah Bangunan Puskesmas/Posyandu	Puskesmas & R Dinas	00004	923	1995	Kel Rejowinangun	Hak Pakai	1995-01-01	P.19/Rjw	Puskesmas Kotagede II	Lain-Lain	366431000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7444664	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.12	Tanah Bangunan Puskesmas/Posyandu	Puskesmas KG I	00005	1290	1995	Jl. Kemasan	Hak Pakai	1995-01-01	P.57?prg	Puskesmas KG I	Lain-Lain	585660000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7444696	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.12	Tanah Bangunan Puskesmas/Posyandu	Puskesmas Wirobrajan	00002	883	1994	Kel Patangpuluhan	Hak Pakai	1994-01-01	P.10/Ptp	Puskesmas Wirobrajan	Lain-Lain	181015000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7444672	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.12	Tanah Bangunan Puskesmas/Posyandu	Pus Gondokusuman I	00003	801	1994	Jl. Tunjung Yk	Hak Pakai	1994-01-01	P.25/Bcr	Pus Gondokusuman I	Lain-Lain	595143000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7444460	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.12	Tanah Bangunan Puskesmas/Posyandu	Pusk/ R Dinas MJ	00001	889	1992	Kel Suryodiningratan	Hak Pakai	1992-01-01	P.19/Syd	Pusk/R Dinas Mantrijeron	Lain-Lain	679196000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7446454	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.14	Tanah Bangunan Laboraturium	Tanah BLKT	00001	3847	2004	Taman Jl. Polowijan kel Patehan	Hak Kekancingan	2004-01-01	20/HT/KPK/2004	Kantor BLKT	Lain-Lain	0	Tanah Kraton	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
8535621	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.25	Tanah Bangunan Tempat Kerja Lainnya	Tanah Bangunan Tempat Kerja/Jasa	00001	585	1991	Kel. Patangpuluhan	Hak Pakai	1991-01-17	P.5/Ptp	Kantor PD Bank JOGJA	Pembelian	4381000000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
8772135	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.26	Lain-lain (Tanah Untuk Bangunan Tempat Kerja/Jasa)	Tanah RTH Kel Purbayan	00001	449	2018	Wilayah RT 25 RW 05vBumwn Kel Purbayan Kec KG Yk	Hak Pakai	2019-01-18	Hak Pakai No.00021	RTH Kel Purbayan	Pembelian	550542456	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
8772134	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.26	Lain-lain (Tanah Untuk Bangunan Tempat Kerja/Jasa)	Tanah RTH Kel Karangwaru	00001	197	2018	Kp. Karangwaru Lor TR II/312 Rt 03 Rw 01 Karangwaru, Kec TR Yk	Hak Pakai	2018-01-08	Hak Pakai No.00060	RTH Kel Karangwaru	Pembelian	543511929	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
8772133	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.26	Lain-lain (Tanah Untuk Bangunan Tempat Kerja/Jasa)	Tanah RTH Kel.Muja muju	00001	147	2018	Balirejo RT 53 RW 06 Kel Muja Muju Kec UH Yk	Hak Pakai	2019-01-18	Hak Pakai No.00102	RTH Kel.Muja muju	Pembelian	285708180	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
8772132	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.26	Lain-lain (Tanah Untuk Bangunan Tempat Kerja/Jasa)	Tanah RTH Kel.Muja muju	00001	150	2018	Balirejo RT 53 RW 06 Kel Muja Muju Kec UH Yk	Hak Pakai	2019-01-22	Hak Pakai No.00103	RTH Kel.Muja muju	Pembelian	291537939	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
8772131	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.26	Lain-lain (Tanah Untuk Bangunan Tempat Kerja/Jasa)	Tanah RTH Kel.Muja muju	00001	285	2018	Balirejo RT 53 RW 06 Kel Muja Muju Kec UH Yk	Hak Pakai	2019-01-18	Hak Pakai No.00104	 RTH Kel.Muja muju	Pembelian	539302685	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
8772137	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.26	Lain-lain (Tanah Untuk Bangunan Tempat Kerja/Jasa)	Tanah RTHP kantor Kel Warungboto	00001	536	2018	WILAYAH Rt 24 RW 06 Kel Warungboto Kec UH Yk	Hak Pakai	2018-00-00	Hak Pakai No.00075	RTHP kantor Kel Warungboto	Pembelian	3574448338	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7448565	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.26	Lain-lain (Tanah Untuk Bangunan Tempat Kerja/Jasa)	Tanah RPH. Giwangan	00002	7811	2005	Kel. Giwangan	Hak Pakai	2005-01-01	P.00091/Gwn	RPH. Giwangan	Lain-Lain	3944555000	SK.03.530.3-34.2005	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
